AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2020-21,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ",RH,148,0,0,0,0,0,0,0,0,0
2020-21,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ",RH,137,3,3,0,2.2,0,2,0,1,0
2020-21,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ",RH,84,0,0,0,0,0,0,0,0,0
2020-21,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ",RH,18,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ",RH,399,2,2,1,0.5,0,1,0,0,1
2020-21,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ",RH,214,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary","No ",RH,218,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary","No ",RH,219,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High","No ",RH,69,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,1,Marin,"Novato Unified","Nonpublic, Nonsectarian Schools","No ",RH,16,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center","No ",RH,24,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6113229,Marin,"Novato Unified","Novato Charter",Yes,RH,40,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,2132272,Marin,"Novato Unified","Novato High","No ",RH,604,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary","No ",RH,150,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary","No ",RH,72,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary","No ",RH,134,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate","No ",RH,316,1,1,0,0.3,0,0,1,0,0
2020-21,S,21,65417,2133056,Marin,"Novato Unified","San Marin High","No ",RH,362,0,0,0,0,0,0,0,0,0
2020-21,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary","No ",RH,109,1,1,0,0.9,1,0,0,0,0
2020-21,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle","No ",RH,272,1,1,0,0.4,0,1,0,0,0
2020-21,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary","No ",RH,31,0,0,0,0,0,0,0,0,0
2020-21,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle","No ",RH,31,0,0,0,0,0,0,0,0,0
2020-21,S,21,65425,1,Marin,"Reed Union Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary","No ",RH,27,0,0,0,0,0,0,0,0,0
2020-21,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary","No ",RH,26,0,0,0,0,0,0,0,0,0
2020-21,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ",RH,32,0,0,0,0,0,0,0,0,0
2020-21,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ",RH,25,0,0,0,0,0,0,0,0,0
2020-21,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary","No ",RH,45,0,0,0,0,0,0,0,0,0
2020-21,S,21,75002,1,Marin,"Ross Valley Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ",RH,34,1,1,0,2.9,1,0,0,0,0
2020-21,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle","No ",RH,92,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary","No ",RH,534,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary","No ",RH,450,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary","No ",RH,79,2,2,0,2.5,0,1,0,1,0
2020-21,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ",RH,826,3,3,0,0.4,0,1,0,1,0
2020-21,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ",RH,226,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,1,Marin,"San Rafael City Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary","No ",RH,450,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ",RH,127,0,0,0,0,0,0,0,0,0
2020-21,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ",RH,565,0,0,0,0,0,0,0,0,0
2020-21,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation","No ",RH,139,0,0,0,0,0,0,0,0,0
2020-21,S,21,65466,1,Marin,"San Rafael City High","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High","No ",RH,881,0,0,0,0,0,0,0,0,0
2020-21,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High","No ",RH,602,1,1,0,0.2,0,1,0,0,0
2020-21,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ",RH,35,0,0,0,0,0,0,0,0,0
2020-21,S,21,65474,6118491,Marin,"Sausalito Marin City","Willow Creek Academy Charter",Yes,RH,96,0,0,0,0,0,0,0,0,0
2020-21,S,21,77065,135350,Marin,"SBE - Ross Valley Elementary","Ross Valley Charter",Yes,RH,61,0,0,0,0,0,0,0,0,0
2020-21,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary","No ",RH,18,0,0,0,0,0,0,0,0,0
2020-21,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary","No ",RH,22,0,0,0,0,0,0,0,0,0
