AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2020-01-08,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ","English Learners",12,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ","English Learners",31,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ","English Learners",31,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ","English Learners",40,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ","English Learners",14,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ","English Learners",40,3,1,0,2.5,3,0,0,0,0
2020-01-08,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ","English Learners",27,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,"English Learners",14,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ","English Learners",35,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ","English Learners",16,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ","English Learners",24,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ","English Learners",13,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ","English Learners",20,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ","English Learners",106,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ","English Learners",30,1,1,0,3.3,0,1,0,0,0
2020-01-08,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ","English Learners",68,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ","English Learners",12,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ","English Learners",236,2,2,1,0.8,0,1,0,0,1
2020-01-08,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ","English Learners",148,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary","No ","English Learners",144,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary","No ","English Learners",149,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High","No ","English Learners",13,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,1,Marin,"Novato Unified","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6113229,Marin,"Novato Unified","Novato Charter",Yes,"English Learners",11,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132272,Marin,"Novato Unified","Novato High","No ","English Learners",170,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary","No ","English Learners",84,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary","No ","English Learners",15,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary","No ","English Learners",74,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate","No ","English Learners",121,1,1,0,0.8,0,0,1,0,0
2020-01-08,S,21,65417,2133056,Marin,"Novato Unified","San Marin High","No ","English Learners",76,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary","No ","English Learners",71,1,1,0,1.4,1,0,0,0,0
2020-01-08,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle","No ","English Learners",93,1,1,0,1.1,0,1,0,0,0
2020-01-08,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary","No ","English Learners",16,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary","No ","English Learners",16,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ","English Learners",12,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary","No ","English Learners",21,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ","English Learners",15,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle","No ","English Learners",26,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary","No ","English Learners",448,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary","No ","English Learners",306,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary","No ","English Learners",40,1,1,0,2.5,0,0,0,1,0
2020-01-08,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ","English Learners",411,3,3,0,0.7,0,1,0,1,0
2020-01-08,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ","English Learners",178,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,1,Marin,"San Rafael City Elementary","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary","No ","English Learners",395,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ","English Learners",87,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ","English Learners",379,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation","No ","English Learners",97,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65466,1,Marin,"San Rafael City High","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High","No ","English Learners",320,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High","No ","English Learners",207,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ","English Learners",25,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65474,6118491,Marin,"Sausalito Marin City","Willow Creek Academy Charter",Yes,"English Learners",54,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,77065,135350,Marin,"SBE - Ross Valley Elementary","Ross Valley Charter",Yes,"English Learners",38,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary","No ","English Learners",12,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary","No ","English Learners",58,3,3,0,5.2,0,0,0,3,0
2020-01-08,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High","No ","English Learners",37,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary","No ","English Learners",62,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65482,1,Marin,"Tamalpais Union High","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High","No ","English Learners",53,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High","No ","English Learners",28,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High","No ","English Learners",30,1,1,0,3.3,0,0,0,1,0
2020-01-08,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ","English Learners",24,2,2,0,8.3,0,2,0,0,0
2019-01-08,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ","English Learners",65,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ","English Learners",32,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ","English Learners",37,1,1,0,2.7,0,1,0,0,0
2019-01-08,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ","English Learners",39,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Union Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ","English Learners",25,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ","English Learners",40,1,1,0,2.5,1,0,0,0,0
2019-01-08,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ","English Learners",35,6,2,1,5.7,0,3,0,0,2
2019-01-08,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,"English Learners",14,7,6,2,42.9,0,2,0,3,2
2019-01-08,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ","English Learners",37,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ","English Learners",18,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ","English Learners",28,0,0,0,0,0,0,0,0,0
