AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2020-01-08,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary","No ",White,270,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary","No ",White,138,2,1,0,0.7,1,1,0,0,0
2020-01-08,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate","No ",White,208,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2133056,Marin,"Novato Unified","San Marin High","No ",White,625,2,2,0,0.3,1,1,0,0,0
2020-01-08,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary","No ",White,283,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle","No ",White,409,6,4,0,1,0,5,0,1,0
2020-01-08,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary","No ",White,284,1,1,1,0.4,0,0,0,0,1
2020-01-08,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle","No ",White,384,2,1,0,0.3,0,1,0,1,0
2020-01-08,S,21,65425,1,Marin,"Reed Union Elementary","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary","No ",White,252,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary","No ",White,337,2,2,0,0.6,0,2,0,0,0
2020-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ",White,237,4,1,0,0.4,4,0,0,0,0
2020-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ",White,194,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary","No ",White,163,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,1,Marin,"Ross Valley Elementary","Nonpublic, Nonsectarian Schools","No ",White,13,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ",White,239,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle","No ",White,530,0,0,0,0,0,0,0,0,0
