AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2018-01-08,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",All,Total,1247,88,58,11,4.7,5,36,1,25,15
2018-01-08,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary","No ",Total,173,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65466,1,Marin,"San Rafael City High","Nonpublic, Nonsectarian Schools",All,Total,18,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High","No ",Total,1325,42,36,1,2.7,0,16,1,22,1
2018-01-08,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",All,Total,77,17,15,3,19.5,2,7,0,5,3
2018-01-08,S,21,65466,1,Marin,"San Rafael City High","Nonpublic, Nonsectarian Schools","No ",Total,18,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",All,Total,1377,125,92,16,6.7,19,51,2,32,18
2018-01-08,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation","No ",Total,77,17,15,3,19.5,2,7,0,5,3
2018-01-08,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",All,Total,1325,42,36,1,2.7,0,16,1,22,1
2018-01-08,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High","No ",Total,1377,125,92,16,6.7,19,51,2,32,18
2018-01-08,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ",Total,133,12,10,7,7.5,1,4,0,0,7
2018-01-08,S,21,65474,6118491,Marin,"Sausalito Marin City","Willow Creek Academy",All,Total,419,15,13,3,3.1,4,5,0,3,3
2018-01-08,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",All,Total,133,12,10,7,7.5,1,4,0,0,7
2018-01-08,S,21,65474,6118491,Marin,"Sausalito Marin City","Willow Creek Academy",Yes,Total,419,15,13,3,3.1,4,5,0,3,3
2018-01-08,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",All,Total,1637,73,62,4,3.8,4,10,1,51,6
2018-01-08,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ",Total,155,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65482,1,Marin,"Tamalpais Union High","Nonpublic, Nonsectarian Schools","No ",Total,35,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High","No ",Total,1331,25,22,0,1.7,5,12,1,7,0
2018-01-08,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",All,Total,122,4,3,0,2.5,1,3,0,0,0
2018-01-08,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",All,Total,155,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",All,Total,1964,51,48,5,2.4,2,16,2,23,5
2018-01-08,S,21,65482,1,Marin,"Tamalpais Union High","Nonpublic, Nonsectarian Schools",All,Total,35,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High","No ",Total,1637,73,62,4,3.8,4,10,1,51,6
2018-01-08,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",All,Total,1331,25,22,0,1.7,5,12,1,7,0
2018-01-08,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ",Total,122,4,3,0,2.5,1,3,0,0,0
2018-01-08,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High","No ",Total,1964,51,48,5,2.4,2,16,2,23,5
2018-01-08,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",All,Total,154,2,2,0,1.3,2,0,0,0,0
2018-01-08,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",All,Total,162,16,14,6,8.6,3,1,1,5,6
2018-01-08,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",All,Total,29,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",All,Total,35,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High","No ",Total,162,16,14,6,8.6,3,1,1,5,6
2018-01-08,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary","No ",Total,29,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",All,Total,157,9,4,1,2.5,7,1,0,0,1
2018-01-08,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary","No ",Total,154,2,2,0,1.3,2,0,0,0,0
2018-01-08,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary","No ",Total,157,9,4,1,2.5,7,1,0,0,1
2018-01-08,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary","No ",Total,35,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",All,Total,378,5,5,0,1.3,2,2,0,0,0
2018-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",All,Total,370,10,2,0,0.5,0,8,0,0,0
2018-01-08,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",All,Total,758,31,28,6,3.7,4,9,2,10,6
2018-01-08,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ",Total,378,5,5,0,1.3,2,2,0,0,0
2018-01-08,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary","No ",Total,286,2,1,0,0.3,1,1,0,0,0
2018-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",All,Total,338,2,2,0,0.6,0,2,0,0,0
2018-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ",Total,338,2,2,0,0.6,0,2,0,0,0
2018-01-08,S,21,75002,1,Marin,"Ross Valley Elementary","Nonpublic, Nonsectarian Schools","No ",Total,15,2,1,0,6.7,0,2,0,0,0
2018-01-08,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle","No ",Total,758,31,28,6,3.7,4,9,2,10,6
2018-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ",Total,370,10,2,0,0.5,0,8,0,0,0
2018-01-08,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",All,Total,286,2,1,0,0.3,1,1,0,0,0
2018-01-08,S,21,75002,1,Marin,"Ross Valley Elementary","Nonpublic, Nonsectarian Schools",All,Total,15,2,1,0,6.7,0,2,0,0,0
2018-01-08,S,21,77065,135350,Marin,"SBE - Ross Valley Elementary","Ross Valley Charter",All,Total,176,2,1,0,0.6,1,1,0,0,0
2018-01-08,S,21,77065,135350,Marin,"SBE - Ross Valley Elementary","Ross Valley Charter",Yes,Total,176,2,1,0,0.6,1,1,0,0,0
