AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,Unduplicated_Students_Suspended,Unduplicated_Defiance_Students,SuspensionRate,ViolentIncident_Injury,ViolentIncident_NoInjury,WeaponsPossession,Drug_Related,DefianceTotal,Other_Reasons,DefianceRate,ViolentInjuryRate,ViolentNonInjuryRate,WeaponPossessionRate,DrugSuspensionRate,OtherSuspensionRate
2017-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",68,15,9,4,13.2000,0,6,0,5,4,0,26.6667,0.0000,40.0000,0.0000,33.3333,0.0000
2017-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",69,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",308,39,21,3,6.8000,0,23,0,8,6,2,7.6923,0.0000,58.9744,0.0000,20.5128,5.1282
2017-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",424,18,12,2,2.8000,0,16,0,0,2,0,11.1111,0.0000,88.8889,0.0000,0.0000,0.0000
2017-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",94,1,1,0,1.1000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",211,15,9,0,4.3000,4,10,0,0,0,1,0.0000,26.6667,66.6667,0.0000,0.0000,6.6667
2017-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",208,3,1,0,0.5000,0,3,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",232,15,10,5,4.3000,1,4,0,2,8,0,33.3333,6.6667,26.6667,0.0000,13.3333,0.0000
2017-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",20,4,1,0,5.0000,0,4,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",23,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",30,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",198,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",537,14,5,0,0.9000,7,7,0,0,0,0,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",185,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",189,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",90,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",850,96,54,16,6.4000,7,59,0,10,19,1,16.6667,7.2917,61.4583,0.0000,10.4167,1.0417
2017-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",557,7,7,0,1.3000,0,7,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",94,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8",No,"Hispanic or Latino",623,12,12,2,1.9000,4,3,3,0,2,0,16.6667,33.3333,25.0000,25.0000,0.0000,0.0000
2017-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",931,162,95,18,10.2000,18,70,1,46,25,2,11.1111,11.1111,43.2099,0.6173,28.3951,1.2346
2017-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",78,14,13,0,16.7000,1,5,2,5,0,1,0.0000,7.1429,35.7143,14.2857,35.7143,7.1429
2017-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",559,26,23,0,4.1000,0,8,0,15,0,3,0.0000,0.0000,30.7692,0.0000,57.6923,11.5385
2017-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",No,"Hispanic or Latino",36,3,2,1,5.6000,1,1,0,0,1,0,33.3333,33.3333,33.3333,0.0000,0.0000,0.0000
2017-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",35,1,1,0,2.9000,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2017-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",168,8,5,0,3.0000,0,5,0,1,0,2,0.0000,0.0000,62.5000,0.0000,12.5000,25.0000
2017-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",249,5,5,0,2.0000,0,1,0,4,0,0,0.0000,0.0000,20.0000,0.0000,80.0000,0.0000
2017-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",173,12,7,0,4.0000,1,4,2,5,0,0,0.0000,8.3333,33.3333,16.6667,41.6667,0.0000
2017-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",12,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",25,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",105,3,2,0,1.9000,0,3,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",85,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",95,2,2,0,2.1000,0,0,1,1,0,0,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000
2017-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",87,9,7,0,8.0000,2,5,0,1,0,1,0.0000,22.2222,55.5556,0.0000,11.1111,11.1111
2017-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",33,1,1,0,3.0000,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2017-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",29,1,1,0,3.4000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",33,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",42,3,2,0,4.8000,1,2,0,0,0,0,0.0000,33.3333,66.6667,0.0000,0.0000,0.0000
2016-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",69,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",59,4,3,0,5.1000,0,4,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community",No,"Hispanic or Latino",68,56,15,14,22.1000,3,19,0,9,22,3,25.0000,5.3571,33.9286,0.0000,16.0714,5.3571
2016-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",41,4,2,2,4.9000,0,0,0,0,4,0,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",71,8,4,0,5.6000,0,6,0,0,0,2,0.0000,0.0000,75.0000,0.0000,0.0000,25.0000
2016-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",110,12,8,1,7.3000,0,10,0,1,1,0,8.3333,0.0000,83.3333,0.0000,8.3333,0.0000
2016-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",95,7,5,0,5.3000,0,7,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",66,2,2,0,3.0000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",81,1,1,0,1.2000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",29,2,2,0,6.9000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",70,1,1,0,1.4000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,No,"Hispanic or Latino",55,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",66,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65375,6024939,Marin,"Lincoln Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",63,1,1,1,1.6000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",21,2,1,0,4.8000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",79,3,3,2,3.8000,1,0,0,0,2,0,66.6667,33.3333,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",35,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",13,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",35,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",13,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",280,13,10,4,3.6000,3,1,2,3,4,0,30.7692,23.0769,7.6923,15.3846,23.0769,0.0000
2016-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",207,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",64,19,14,12,21.9000,0,3,0,2,14,0,63.1579,0.0000,15.7895,0.0000,10.5263,0.0000
2016-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",15,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",237,11,10,2,4.2000,0,6,1,2,2,0,18.1818,0.0000,54.5455,9.0909,18.1818,0.0000
2016-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",217,4,4,0,1.8000,3,0,0,0,0,1,0.0000,75.0000,0.0000,0.0000,0.0000,25.0000
2016-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",72,5,3,2,4.2000,0,3,0,0,2,0,40.0000,0.0000,60.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",218,6,5,0,2.3000,0,6,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",147,1,1,0,0.7000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",297,12,10,1,3.4000,1,6,4,0,1,0,8.3333,8.3333,50.0000,33.3333,0.0000,0.0000
2016-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",536,10,9,0,1.7000,0,4,1,5,0,0,0.0000,0.0000,40.0000,10.0000,50.0000,0.0000
2016-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",101,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",415,22,16,2,3.9000,1,17,0,0,2,2,9.0909,4.5455,77.2727,0.0000,0.0000,9.0909
2016-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",119,7,6,0,5.0000,0,1,0,0,0,6,0.0000,0.0000,14.2857,0.0000,0.0000,85.7143
2016-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",28,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",20,4,2,0,10.0000,0,3,0,0,0,1,0.0000,0.0000,75.0000,0.0000,0.0000,25.0000
2016-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",24,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",190,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",95,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",88,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",221,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",550,1,1,0,0.2000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",557,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8",No,"Hispanic or Latino",622,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",839,24,16,8,1.9000,0,3,0,6,15,0,33.3333,0.0000,12.5000,0.0000,25.0000,0.0000
2016-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",189,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",884,53,43,3,4.9000,2,25,0,17,3,6,5.6604,3.7736,47.1698,0.0000,32.0755,11.3208
2016-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",59,4,4,0,6.8000,0,1,0,3,0,0,0.0000,0.0000,25.0000,0.0000,75.0000,0.0000
2016-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",524,36,29,1,5.5000,4,14,0,16,1,1,2.7778,11.1111,38.8889,0.0000,44.4444,2.7778
2016-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",No,"Hispanic or Latino",52,15,7,5,13.5000,3,3,0,0,9,0,33.3333,20.0000,20.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",168,18,12,1,7.1000,1,6,0,8,1,2,5.5556,5.5556,33.3333,0.0000,44.4444,11.1111
2016-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",30,6,4,0,13.3000,0,4,0,2,0,0,0.0000,0.0000,66.6667,0.0000,33.3333,0.0000
2016-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",216,9,7,0,3.2000,0,1,0,8,0,0,0.0000,0.0000,11.1111,0.0000,88.8889,0.0000
2016-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",14,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",135,11,6,0,4.4000,0,3,0,7,0,1,0.0000,0.0000,27.2727,0.0000,63.6364,9.0909
2016-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",11,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",73,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",94,5,5,1,5.3000,0,0,1,3,1,0,20.0000,0.0000,0.0000,20.0000,60.0000,0.0000
2016-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",105,16,8,4,7.6000,6,3,0,0,6,1,25.0000,37.5000,18.7500,0.0000,0.0000,6.2500
2016-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",37,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",67,3,3,0,4.5000,0,1,0,2,0,0,0.0000,0.0000,33.3333,0.0000,66.6667,0.0000
2016-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",48,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",28,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2016-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",39,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",53,9,3,1,5.7000,1,4,0,0,4,0,11.1111,11.1111,44.4444,0.0000,0.0000,0.0000
2015-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community",No,"Hispanic or Latino",69,85,28,10,40.6000,1,38,2,22,20,2,11.7647,1.1765,44.7059,2.3529,25.8824,2.3529
2015-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",78,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",22,1,1,1,4.5000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",109,7,4,2,3.7000,0,4,1,0,2,0,28.5714,0.0000,57.1429,14.2857,0.0000,0.0000
2015-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",72,3,2,1,2.8000,0,0,1,0,2,0,33.3333,0.0000,0.0000,33.3333,0.0000,0.0000
2015-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",86,4,4,1,4.7000,0,2,1,0,1,0,25.0000,0.0000,50.0000,25.0000,0.0000,0.0000
2015-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",81,4,1,0,1.2000,3,1,0,0,0,0,0.0000,75.0000,25.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",67,1,1,0,1.5000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",22,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
